clean_acc,fgsm_Linf_acc0_1,fgsm_Linf_acc0_5,fgsm_Linf_acc1_0,fgsm_Linf_acc2_0,fgsm_Linf_acc3_0,fgsm_Linf_acc4_0,fgsm_Linf_acc5_0,fgsm_Linf_acc6_0,fgsm_Linf_acc7_0,fgsm_Linf_acc8_0,fgsm_Linf_acc255_0,pgd_Linf_acc0_1,pgd_Linf_acc0_5,pgd_Linf_acc1_0,pgd_Linf_acc2_0,pgd_Linf_acc3_0,pgd_Linf_acc4_0,pgd_Linf_acc8_0,aa_apgd_ce_Linf_acc0_1,aa_apgd_ce_Linf_acc0_5,aa_apgd_ce_Linf_acc1_0,aa_apgd_ce_Linf_acc2_0,aa_apgd_ce_Linf_acc3_0,aa_apgd_ce_Linf_acc4_0,aa_apgd_ce_Linf_acc8_0,aa_square_Linf_acc0_1,aa_square_Linf_acc0_5,aa_square_Linf_acc1_0,aa_square_Linf_acc2_0,aa_square_Linf_acc3_0,aa_square_Linf_acc4_0,aa_square_Linf_acc8_0
0.662,0.544,0.277,0.157,0.094,0.076,0.068,0.06,0.056,0.052,0.048,0.012,0.549,0.201,0.043,0.003,0.001,0.0,0.0,0.531,0.124,0.011,0.0,0.0,0.0,0.0,0.627,0.418,0.225,0.065,0.022,0.01,0.002
0.703,0.58,0.297,0.19,0.133,0.109,0.094,0.088,0.082,0.075,0.071,0.009,0.585,0.205,0.046,0.004,0.0,0.0,0.0,0.563,0.118,0.011,0.0,0.0,0.0,0.0,0.666,0.447,0.24,0.068,0.025,0.01,0.003
0.718,0.624,0.365,0.253,0.181,0.153,0.136,0.121,0.111,0.104,0.098,0.009,0.628,0.291,0.111,0.026,0.009,0.004,0.0,0.614,0.208,0.045,0.005,0.001,0.0,0.0,0.692,0.501,0.297,0.113,0.046,0.024,0.005
0.662,0.577,0.333,0.202,0.109,0.084,0.071,0.062,0.055,0.052,0.046,0.01,0.581,0.277,0.083,0.006,0.001,0.001,0.0,0.567,0.195,0.025,0.001,0.0,0.0,0.0,0.641,0.473,0.293,0.107,0.036,0.018,0.002
0.63,0.527,0.265,0.146,0.077,0.058,0.049,0.043,0.041,0.039,0.038,0.009,0.534,0.217,0.052,0.003,0.0,0.0,0.0,0.519,0.142,0.017,0.0,0.0,0.0,0.0,0.599,0.411,0.239,0.076,0.029,0.013,0.003
0.7,0.584,0.313,0.194,0.123,0.103,0.092,0.085,0.078,0.076,0.07,0.009,0.59,0.236,0.056,0.004,0.001,0.0,0.0,0.57,0.149,0.018,0.001,0.0,0.0,0.0,0.667,0.454,0.257,0.074,0.029,0.012,0.003
0.67,0.554,0.273,0.162,0.106,0.089,0.078,0.072,0.067,0.063,0.061,0.01,0.559,0.206,0.047,0.002,0.0,0.0,0.0,0.542,0.127,0.015,0.0,0.0,0.0,0.0,0.643,0.432,0.24,0.079,0.032,0.015,0.003
0.696,0.587,0.327,0.21,0.143,0.121,0.106,0.096,0.09,0.084,0.081,0.01,0.593,0.247,0.065,0.008,0.001,0.0,0.0,0.574,0.162,0.021,0.001,0.0,0.0,0.0,0.665,0.467,0.27,0.083,0.03,0.015,0.002
0.693,0.588,0.308,0.196,0.133,0.114,0.105,0.095,0.089,0.083,0.077,0.01,0.591,0.23,0.058,0.005,0.001,0.0,0.0,0.573,0.145,0.017,0.001,0.0,0.0,0.0,0.667,0.46,0.258,0.078,0.029,0.015,0.002
0.664,0.568,0.297,0.164,0.091,0.074,0.062,0.057,0.052,0.048,0.047,0.009,0.575,0.266,0.08,0.008,0.001,0.001,0.0,0.56,0.192,0.033,0.001,0.0,0.0,0.0,0.636,0.459,0.278,0.09,0.033,0.016,0.003
0.621,0.525,0.255,0.126,0.061,0.043,0.037,0.033,0.028,0.027,0.024,0.009,0.533,0.223,0.054,0.004,0.0,0.0,0.0,0.518,0.154,0.02,0.001,0.0,0.0,0.0,0.602,0.445,0.28,0.106,0.043,0.023,0.006
0.692,0.575,0.303,0.187,0.121,0.105,0.098,0.089,0.083,0.081,0.077,0.009,0.58,0.222,0.052,0.004,0.0,0.0,0.0,0.559,0.137,0.015,0.0,0.0,0.0,0.0,0.659,0.445,0.252,0.082,0.03,0.013,0.002
0.639,0.551,0.298,0.163,0.084,0.064,0.055,0.05,0.048,0.046,0.044,0.009,0.558,0.272,0.085,0.009,0.001,0.0,0.0,0.546,0.203,0.039,0.002,0.0,0.0,0.0,0.616,0.463,0.3,0.107,0.042,0.019,0.003
0.636,0.55,0.291,0.151,0.07,0.05,0.042,0.04,0.038,0.039,0.037,0.01,0.556,0.268,0.081,0.007,0.001,0.0,0.0,0.546,0.198,0.032,0.001,0.0,0.0,0.0,0.614,0.447,0.274,0.095,0.036,0.018,0.003
0.621,0.555,0.356,0.215,0.112,0.08,0.063,0.053,0.045,0.039,0.035,0.01,0.56,0.345,0.159,0.03,0.007,0.002,0.0,0.552,0.293,0.095,0.01,0.002,0.0,0.0,0.605,0.477,0.344,0.156,0.067,0.033,0.004
0.648,0.534,0.263,0.149,0.086,0.067,0.06,0.056,0.053,0.05,0.049,0.008,0.541,0.202,0.044,0.002,0.0,0.0,0.0,0.524,0.127,0.012,0.0,0.0,0.0,0.0,0.613,0.412,0.222,0.065,0.022,0.01,0.002
0.615,0.515,0.266,0.148,0.078,0.056,0.046,0.041,0.038,0.038,0.035,0.012,0.52,0.218,0.055,0.003,0.0,0.0,0.0,0.507,0.144,0.017,0.0,0.0,0.0,0.0,0.587,0.406,0.233,0.072,0.027,0.011,0.002
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.569,0.508,0.311,0.184,0.098,0.071,0.059,0.049,0.044,0.042,0.037,0.011,0.514,0.303,0.133,0.023,0.005,0.001,0.0,0.507,0.257,0.078,0.007,0.0,0.0,0.0,0.545,0.397,0.241,0.088,0.033,0.016,0.003
0.615,0.515,0.266,0.148,0.078,0.056,0.046,0.041,0.038,0.038,0.035,0.012,0.52,0.218,0.055,0.003,0.0,0.0,0.0,0.507,0.144,0.017,0.0,0.0,0.0,0.0,0.587,0.406,0.233,0.072,0.027,0.011,0.002
0.636,0.552,0.293,0.163,0.082,0.06,0.053,0.049,0.047,0.046,0.044,0.008,0.559,0.267,0.085,0.01,0.001,0.0,0.0,0.546,0.202,0.038,0.001,0.0,0.0,0.0,0.617,0.467,0.298,0.118,0.046,0.023,0.004
0.68,0.56,0.279,0.161,0.097,0.082,0.072,0.07,0.064,0.061,0.059,0.01,0.567,0.214,0.049,0.004,0.001,0.0,0.0,0.549,0.137,0.015,0.0,0.0,0.0,0.0,0.644,0.439,0.249,0.075,0.028,0.013,0.002
0.105,0.103,0.096,0.086,0.07,0.058,0.048,0.039,0.031,0.025,0.019,0.004,0.104,0.097,0.088,0.073,0.062,0.051,0.022,0.104,0.096,0.085,0.069,0.055,0.045,0.014,0.104,0.094,0.083,0.067,0.054,0.043,0.018
0.688,0.587,0.329,0.201,0.14,0.121,0.114,0.107,0.098,0.092,0.084,0.01,0.592,0.261,0.079,0.009,0.001,0.0,0.0,0.578,0.18,0.031,0.001,0.0,0.0,0.0,0.658,0.464,0.27,0.094,0.039,0.017,0.003
0.63,0.527,0.265,0.146,0.077,0.058,0.049,0.043,0.041,0.039,0.038,0.009,0.534,0.217,0.052,0.003,0.0,0.0,0.0,0.519,0.142,0.017,0.0,0.0,0.0,0.0,0.599,0.411,0.239,0.076,0.029,0.013,0.003
0.57,0.512,0.316,0.168,0.061,0.031,0.021,0.015,0.012,0.011,0.011,0.011,0.518,0.32,0.143,0.022,0.004,0.001,0.0,0.511,0.278,0.087,0.007,0.0,0.0,0.0,0.556,0.433,0.295,0.125,0.054,0.024,0.003
0.678,0.567,0.299,0.187,0.126,0.107,0.093,0.082,0.073,0.068,0.063,0.009,0.571,0.222,0.053,0.004,0.001,0.0,0.0,0.553,0.14,0.015,0.0,0.0,0.0,0.0,0.649,0.446,0.251,0.081,0.028,0.013,0.003
0.615,0.515,0.266,0.148,0.078,0.056,0.046,0.041,0.038,0.038,0.035,0.012,0.52,0.218,0.055,0.003,0.0,0.0,0.0,0.507,0.144,0.017,0.0,0.0,0.0,0.0,0.587,0.406,0.233,0.072,0.027,0.011,0.002
0.553,0.492,0.316,0.198,0.108,0.073,0.055,0.043,0.035,0.028,0.024,0.01,0.496,0.289,0.114,0.018,0.003,0.001,0.0,0.488,0.235,0.059,0.004,0.0,0.0,0.0,0.54,0.439,0.321,0.147,0.072,0.037,0.005
0.615,0.515,0.266,0.148,0.078,0.056,0.046,0.041,0.038,0.038,0.035,0.012,0.52,0.218,0.055,0.003,0.0,0.0,0.0,0.507,0.144,0.017,0.0,0.0,0.0,0.0,0.587,0.406,0.233,0.072,0.027,0.011,0.002
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.636,0.552,0.293,0.163,0.082,0.06,0.053,0.049,0.047,0.046,0.044,0.008,0.559,0.267,0.085,0.01,0.001,0.0,0.0,0.546,0.202,0.038,0.001,0.0,0.0,0.0,0.617,0.467,0.298,0.118,0.046,0.023,0.004
0.493,0.463,0.35,0.25,0.148,0.103,0.08,0.066,0.059,0.054,0.05,0.009,0.466,0.357,0.24,0.109,0.055,0.028,0.002,0.462,0.333,0.197,0.072,0.028,0.012,0.0,0.479,0.383,0.271,0.138,0.076,0.042,0.008
0.636,0.552,0.293,0.163,0.082,0.06,0.053,0.049,0.047,0.046,0.044,0.008,0.559,0.267,0.085,0.01,0.001,0.0,0.0,0.546,0.202,0.038,0.001,0.0,0.0,0.0,0.617,0.467,0.298,0.118,0.046,0.023,0.004
0.672,0.583,0.331,0.191,0.102,0.074,0.062,0.053,0.049,0.044,0.043,0.01,0.587,0.283,0.088,0.007,0.001,0.001,0.0,0.574,0.205,0.031,0.001,0.0,0.0,0.0,0.65,0.48,0.297,0.11,0.042,0.018,0.003
0.671,0.559,0.284,0.167,0.107,0.088,0.081,0.072,0.066,0.062,0.057,0.01,0.565,0.213,0.051,0.003,0.0,0.0,0.0,0.547,0.139,0.017,0.0,0.0,0.0,0.0,0.646,0.442,0.246,0.085,0.032,0.017,0.003
0.618,0.524,0.264,0.13,0.066,0.052,0.047,0.043,0.04,0.038,0.037,0.011,0.532,0.237,0.064,0.005,0.001,0.0,0.0,0.518,0.171,0.025,0.001,0.0,0.0,0.0,0.592,0.432,0.264,0.087,0.031,0.014,0.002
0.664,0.557,0.277,0.161,0.1,0.083,0.077,0.068,0.065,0.062,0.059,0.01,0.564,0.21,0.046,0.003,0.0,0.0,0.0,0.546,0.131,0.016,0.0,0.0,0.0,0.0,0.638,0.442,0.245,0.078,0.032,0.015,0.003
0.579,0.512,0.309,0.176,0.096,0.075,0.065,0.056,0.049,0.046,0.044,0.01,0.518,0.298,0.124,0.022,0.005,0.001,0.0,0.509,0.248,0.074,0.007,0.001,0.0,0.0,0.553,0.388,0.235,0.081,0.031,0.013,0.002
0.673,0.549,0.261,0.136,0.077,0.062,0.051,0.049,0.048,0.045,0.045,0.01,0.556,0.191,0.039,0.003,0.001,0.001,0.0,0.535,0.113,0.011,0.0,0.0,0.0,0.0,0.642,0.422,0.226,0.062,0.019,0.01,0.002
0.618,0.541,0.31,0.17,0.079,0.055,0.046,0.041,0.039,0.038,0.037,0.009,0.548,0.295,0.109,0.014,0.003,0.0,0.0,0.537,0.238,0.055,0.004,0.0,0.0,0.0,0.598,0.45,0.302,0.116,0.045,0.021,0.003
0.664,0.562,0.336,0.244,0.182,0.163,0.147,0.135,0.127,0.12,0.115,0.011,0.565,0.248,0.078,0.01,0.002,0.0,0.0,0.548,0.16,0.026,0.001,0.0,0.0,0.0,0.64,0.462,0.279,0.106,0.045,0.024,0.004
0.702,0.592,0.328,0.211,0.147,0.123,0.107,0.099,0.092,0.087,0.082,0.01,0.598,0.251,0.068,0.008,0.001,0.0,0.0,0.58,0.163,0.022,0.0,0.0,0.0,0.0,0.671,0.47,0.272,0.086,0.034,0.019,0.004
0.693,0.581,0.308,0.194,0.13,0.111,0.098,0.09,0.085,0.077,0.074,0.009,0.586,0.232,0.059,0.006,0.001,0.0,0.0,0.567,0.151,0.02,0.001,0.0,0.0,0.0,0.661,0.454,0.257,0.087,0.031,0.015,0.003
0.667,0.556,0.276,0.162,0.102,0.083,0.072,0.066,0.06,0.055,0.051,0.011,0.563,0.212,0.05,0.004,0.001,0.0,0.0,0.544,0.138,0.017,0.001,0.0,0.0,0.0,0.636,0.437,0.248,0.08,0.03,0.014,0.002
0.681,0.561,0.28,0.162,0.11,0.094,0.084,0.079,0.073,0.071,0.064,0.009,0.567,0.207,0.047,0.004,0.0,0.0,0.0,0.548,0.126,0.014,0.0,0.0,0.0,0.0,0.644,0.428,0.236,0.07,0.024,0.012,0.002
0.693,0.571,0.269,0.157,0.104,0.087,0.08,0.075,0.071,0.065,0.063,0.01,0.579,0.199,0.042,0.002,0.0,0.0,0.0,0.557,0.117,0.011,0.0,0.0,0.0,0.0,0.657,0.425,0.217,0.057,0.02,0.009,0.003
0.545,0.487,0.287,0.148,0.055,0.026,0.016,0.013,0.01,0.009,0.009,0.01,0.492,0.283,0.111,0.014,0.001,0.0,0.0,0.486,0.238,0.06,0.003,0.0,0.0,0.0,0.534,0.428,0.3,0.138,0.06,0.03,0.005
0.638,0.532,0.251,0.129,0.07,0.056,0.049,0.045,0.043,0.041,0.038,0.01,0.54,0.213,0.053,0.003,0.0,0.0,0.0,0.525,0.146,0.018,0.0,0.0,0.0,0.0,0.61,0.422,0.25,0.082,0.032,0.015,0.003
0.672,0.554,0.27,0.158,0.108,0.091,0.083,0.075,0.071,0.068,0.065,0.009,0.56,0.198,0.04,0.003,0.0,0.0,0.0,0.54,0.122,0.011,0.0,0.0,0.0,0.0,0.642,0.426,0.234,0.074,0.025,0.013,0.003
0.661,0.565,0.281,0.137,0.065,0.047,0.039,0.035,0.033,0.032,0.031,0.01,0.573,0.251,0.063,0.005,0.001,0.0,0.0,0.56,0.178,0.024,0.001,0.0,0.0,0.0,0.641,0.484,0.3,0.11,0.044,0.02,0.005
0.704,0.591,0.316,0.199,0.139,0.116,0.11,0.101,0.093,0.089,0.083,0.01,0.596,0.234,0.064,0.007,0.001,0.0,0.0,0.576,0.148,0.02,0.0,0.0,0.0,0.0,0.668,0.459,0.258,0.083,0.03,0.015,0.003
0.669,0.546,0.263,0.154,0.096,0.08,0.069,0.064,0.059,0.057,0.055,0.01,0.551,0.195,0.041,0.003,0.0,0.0,0.0,0.534,0.119,0.012,0.0,0.0,0.0,0.0,0.635,0.422,0.228,0.073,0.026,0.012,0.002
0.537,0.489,0.315,0.178,0.073,0.039,0.026,0.02,0.016,0.016,0.014,0.012,0.494,0.319,0.148,0.028,0.005,0.001,0.0,0.487,0.282,0.096,0.009,0.001,0.0,0.0,0.525,0.418,0.296,0.134,0.062,0.029,0.006
0.632,0.553,0.306,0.164,0.079,0.055,0.047,0.041,0.036,0.035,0.034,0.011,0.561,0.29,0.105,0.012,0.002,0.0,0.0,0.548,0.227,0.051,0.003,0.0,0.0,0.0,0.614,0.462,0.3,0.122,0.049,0.023,0.004
0.668,0.553,0.272,0.162,0.11,0.092,0.082,0.075,0.068,0.065,0.06,0.01,0.558,0.195,0.042,0.003,0.0,0.0,0.0,0.54,0.117,0.011,0.0,0.0,0.0,0.0,0.64,0.436,0.233,0.073,0.027,0.012,0.003
0.713,0.589,0.313,0.212,0.15,0.126,0.11,0.102,0.094,0.087,0.085,0.006,0.592,0.207,0.051,0.005,0.001,0.0,0.0,0.571,0.124,0.013,0.0,0.0,0.0,0.0,0.671,0.442,0.238,0.073,0.028,0.012,0.002
0.644,0.554,0.303,0.158,0.07,0.051,0.043,0.036,0.034,0.03,0.029,0.008,0.56,0.272,0.082,0.006,0.001,0.001,0.0,0.549,0.201,0.03,0.001,0.0,0.0,0.0,0.62,0.458,0.285,0.101,0.036,0.016,0.003
0.615,0.515,0.266,0.148,0.078,0.056,0.046,0.041,0.038,0.038,0.035,0.012,0.52,0.218,0.055,0.003,0.0,0.0,0.0,0.507,0.144,0.017,0.0,0.0,0.0,0.0,0.587,0.406,0.233,0.072,0.027,0.011,0.002
0.672,0.554,0.27,0.158,0.108,0.091,0.083,0.075,0.071,0.068,0.065,0.009,0.56,0.198,0.04,0.003,0.0,0.0,0.0,0.54,0.122,0.011,0.0,0.0,0.0,0.0,0.642,0.426,0.234,0.074,0.025,0.013,0.003
0.71,0.585,0.294,0.182,0.122,0.106,0.097,0.089,0.084,0.078,0.078,0.009,0.59,0.208,0.044,0.004,0.0,0.0,0.0,0.568,0.124,0.01,0.0,0.0,0.0,0.0,0.672,0.446,0.238,0.064,0.024,0.011,0.003
0.576,0.513,0.323,0.201,0.116,0.089,0.076,0.067,0.061,0.057,0.053,0.01,0.519,0.312,0.144,0.031,0.009,0.003,0.0,0.51,0.262,0.088,0.012,0.003,0.0,0.0,0.555,0.404,0.259,0.097,0.044,0.02,0.004
0.666,0.553,0.281,0.155,0.095,0.074,0.067,0.061,0.057,0.051,0.051,0.008,0.56,0.225,0.055,0.004,0.001,0.0,0.0,0.542,0.151,0.018,0.0,0.0,0.0,0.0,0.635,0.436,0.26,0.081,0.028,0.013,0.002
0.578,0.508,0.314,0.2,0.128,0.106,0.094,0.086,0.082,0.077,0.071,0.008,0.514,0.296,0.129,0.028,0.008,0.003,0.0,0.506,0.24,0.076,0.009,0.002,0.0,0.0,0.558,0.404,0.251,0.101,0.046,0.023,0.004
0.701,0.605,0.364,0.256,0.184,0.156,0.137,0.124,0.113,0.102,0.094,0.01,0.61,0.293,0.104,0.017,0.004,0.001,0.0,0.593,0.208,0.04,0.003,0.0,0.0,0.0,0.676,0.49,0.3,0.108,0.044,0.021,0.002
0.656,0.549,0.264,0.135,0.075,0.059,0.052,0.05,0.045,0.042,0.041,0.01,0.556,0.22,0.053,0.004,0.001,0.0,0.0,0.539,0.146,0.018,0.0,0.0,0.0,0.0,0.629,0.43,0.248,0.078,0.028,0.013,0.003
0.648,0.535,0.258,0.141,0.082,0.067,0.06,0.058,0.056,0.053,0.054,0.01,0.542,0.196,0.047,0.003,0.0,0.0,0.0,0.525,0.126,0.012,0.0,0.0,0.0,0.0,0.614,0.411,0.22,0.065,0.023,0.011,0.002
0.673,0.546,0.27,0.163,0.111,0.092,0.08,0.075,0.069,0.066,0.062,0.009,0.551,0.186,0.04,0.003,0.0,0.0,0.0,0.532,0.114,0.012,0.0,0.0,0.0,0.0,0.642,0.42,0.224,0.07,0.027,0.013,0.002
0.689,0.569,0.304,0.193,0.128,0.107,0.092,0.081,0.075,0.072,0.068,0.01,0.573,0.223,0.052,0.004,0.001,0.0,0.0,0.552,0.134,0.014,0.0,0.0,0.0,0.0,0.655,0.436,0.246,0.077,0.028,0.012,0.004
0.547,0.475,0.274,0.14,0.059,0.036,0.027,0.024,0.023,0.021,0.02,0.009,0.482,0.267,0.102,0.012,0.001,0.0,0.0,0.472,0.22,0.051,0.002,0.0,0.0,0.0,0.529,0.42,0.293,0.127,0.056,0.026,0.004
0.579,0.48,0.265,0.162,0.094,0.068,0.058,0.05,0.044,0.042,0.041,0.01,0.484,0.198,0.056,0.005,0.0,0.0,0.0,0.464,0.124,0.015,0.0,0.0,0.0,0.0,0.55,0.37,0.215,0.08,0.031,0.015,0.002
0.693,0.57,0.274,0.154,0.095,0.076,0.069,0.064,0.06,0.058,0.056,0.01,0.577,0.201,0.04,0.002,0.0,0.0,0.0,0.556,0.119,0.009,0.0,0.0,0.0,0.0,0.659,0.435,0.23,0.064,0.019,0.01,0.002
0.686,0.565,0.284,0.171,0.112,0.096,0.087,0.081,0.077,0.072,0.068,0.01,0.571,0.213,0.05,0.004,0.0,0.0,0.0,0.552,0.134,0.014,0.0,0.0,0.0,0.0,0.653,0.431,0.24,0.075,0.026,0.014,0.002
0.278,0.27,0.237,0.198,0.128,0.086,0.058,0.04,0.03,0.022,0.017,0.006,0.271,0.241,0.205,0.136,0.086,0.053,0.008,0.271,0.237,0.195,0.118,0.066,0.036,0.004,0.275,0.25,0.216,0.158,0.107,0.071,0.016
0.694,0.581,0.316,0.202,0.14,0.118,0.108,0.098,0.091,0.087,0.083,0.012,0.585,0.234,0.062,0.005,0.001,0.0,0.0,0.566,0.145,0.017,0.001,0.0,0.0,0.0,0.665,0.452,0.26,0.092,0.033,0.017,0.004
0.526,0.492,0.374,0.266,0.141,0.089,0.064,0.048,0.04,0.035,0.031,0.011,0.495,0.383,0.267,0.112,0.048,0.021,0.001,0.491,0.36,0.223,0.07,0.021,0.007,0.0,0.51,0.412,0.306,0.153,0.082,0.041,0.006
0.67,0.545,0.244,0.133,0.081,0.067,0.059,0.054,0.05,0.048,0.044,0.008,0.551,0.177,0.031,0.001,0.001,0.001,0.0,0.53,0.104,0.009,0.0,0.0,0.0,0.0,0.636,0.406,0.21,0.057,0.018,0.009,0.003
0.695,0.567,0.268,0.154,0.099,0.081,0.073,0.065,0.058,0.054,0.051,0.009,0.574,0.188,0.034,0.002,0.0,0.0,0.0,0.551,0.11,0.008,0.0,0.0,0.0,0.0,0.656,0.426,0.221,0.061,0.02,0.01,0.002
0.697,0.571,0.273,0.163,0.111,0.094,0.086,0.079,0.075,0.068,0.065,0.01,0.575,0.197,0.042,0.003,0.0,0.0,0.0,0.556,0.115,0.01,0.0,0.0,0.0,0.0,0.662,0.438,0.234,0.07,0.027,0.012,0.002
0.626,0.571,0.399,0.268,0.156,0.11,0.089,0.077,0.069,0.063,0.058,0.012,0.574,0.39,0.217,0.062,0.019,0.006,0.0,0.568,0.346,0.146,0.02,0.003,0.001,0.0,0.606,0.486,0.34,0.158,0.074,0.037,0.005
0.671,0.559,0.284,0.167,0.107,0.088,0.081,0.072,0.066,0.062,0.057,0.01,0.565,0.213,0.051,0.003,0.0,0.0,0.0,0.547,0.139,0.017,0.0,0.0,0.0,0.0,0.646,0.442,0.246,0.085,0.032,0.017,0.003
0.686,0.56,0.263,0.15,0.092,0.075,0.065,0.06,0.057,0.056,0.054,0.01,0.565,0.185,0.035,0.002,0.001,0.001,0.0,0.543,0.108,0.009,0.0,0.0,0.0,0.0,0.649,0.421,0.219,0.062,0.021,0.011,0.002
0.689,0.569,0.304,0.193,0.128,0.107,0.092,0.081,0.075,0.072,0.068,0.01,0.573,0.223,0.052,0.004,0.001,0.0,0.0,0.552,0.134,0.014,0.0,0.0,0.0,0.0,0.655,0.436,0.246,0.077,0.028,0.012,0.004
0.574,0.508,0.31,0.185,0.1,0.073,0.057,0.048,0.044,0.04,0.037,0.011,0.514,0.298,0.123,0.02,0.005,0.001,0.0,0.505,0.25,0.071,0.007,0.001,0.0,0.0,0.55,0.392,0.243,0.084,0.034,0.014,0.003
0.581,0.513,0.296,0.154,0.054,0.031,0.021,0.018,0.015,0.013,0.013,0.008,0.518,0.288,0.108,0.01,0.001,0.0,0.0,0.511,0.238,0.054,0.003,0.0,0.0,0.0,0.568,0.449,0.304,0.128,0.052,0.026,0.003
0.676,0.561,0.283,0.169,0.107,0.089,0.081,0.074,0.069,0.064,0.062,0.01,0.568,0.223,0.058,0.005,0.001,0.0,0.0,0.55,0.152,0.021,0.001,0.0,0.0,0.0,0.645,0.44,0.251,0.08,0.028,0.016,0.004
0.605,0.549,0.364,0.22,0.104,0.067,0.052,0.042,0.038,0.035,0.031,0.011,0.554,0.363,0.181,0.035,0.008,0.002,0.0,0.548,0.321,0.118,0.013,0.002,0.0,0.0,0.594,0.507,0.391,0.203,0.11,0.062,0.012
0.7,0.607,0.361,0.235,0.156,0.131,0.115,0.102,0.097,0.087,0.08,0.01,0.61,0.294,0.093,0.013,0.003,0.001,0.0,0.596,0.21,0.035,0.002,0.0,0.0,0.0,0.672,0.486,0.296,0.098,0.037,0.018,0.002
0.471,0.447,0.358,0.269,0.16,0.098,0.068,0.045,0.033,0.026,0.023,0.011,0.45,0.366,0.274,0.149,0.076,0.036,0.002,0.448,0.354,0.248,0.108,0.045,0.016,0.0,0.461,0.394,0.31,0.19,0.106,0.059,0.01
0.676,0.564,0.302,0.191,0.128,0.109,0.098,0.09,0.086,0.081,0.075,0.009,0.569,0.221,0.056,0.004,0.001,0.0,0.0,0.549,0.141,0.018,0.0,0.0,0.0,0.0,0.649,0.452,0.259,0.085,0.031,0.013,0.002
0.672,0.583,0.331,0.191,0.102,0.074,0.062,0.053,0.049,0.044,0.043,0.01,0.587,0.283,0.088,0.007,0.001,0.001,0.0,0.574,0.205,0.031,0.001,0.0,0.0,0.0,0.65,0.48,0.297,0.11,0.042,0.018,0.003
0.683,0.562,0.276,0.16,0.102,0.083,0.074,0.069,0.063,0.061,0.059,0.009,0.568,0.203,0.042,0.003,0.0,0.0,0.0,0.549,0.123,0.012,0.0,0.0,0.0,0.0,0.649,0.43,0.227,0.068,0.026,0.013,0.004
0.456,0.435,0.359,0.273,0.168,0.106,0.066,0.044,0.03,0.025,0.02,0.011,0.437,0.367,0.282,0.161,0.086,0.044,0.004,0.436,0.355,0.258,0.124,0.054,0.021,0.001,0.447,0.391,0.316,0.2,0.123,0.072,0.014
0.668,0.543,0.249,0.134,0.079,0.068,0.064,0.061,0.059,0.054,0.052,0.01,0.549,0.182,0.034,0.002,0.001,0.0,0.0,0.53,0.107,0.009,0.0,0.0,0.0,0.0,0.634,0.412,0.217,0.056,0.023,0.01,0.001
0.501,0.469,0.366,0.265,0.136,0.077,0.045,0.029,0.019,0.015,0.012,0.012,0.472,0.375,0.268,0.119,0.047,0.018,0.001,0.469,0.359,0.232,0.076,0.021,0.007,0.0,0.492,0.43,0.356,0.227,0.147,0.085,0.021
0.621,0.512,0.221,0.096,0.045,0.032,0.026,0.023,0.022,0.021,0.022,0.011,0.52,0.184,0.037,0.002,0.0,0.0,0.0,0.504,0.117,0.012,0.0,0.0,0.0,0.0,0.595,0.408,0.237,0.08,0.033,0.016,0.004
0.463,0.439,0.358,0.272,0.159,0.097,0.063,0.044,0.034,0.026,0.021,0.011,0.442,0.366,0.279,0.15,0.075,0.037,0.002,0.439,0.352,0.253,0.111,0.044,0.016,0.0,0.453,0.384,0.303,0.177,0.098,0.058,0.008
0.669,0.554,0.275,0.17,0.116,0.097,0.086,0.081,0.076,0.07,0.068,0.01,0.56,0.203,0.045,0.003,0.0,0.0,0.0,0.543,0.129,0.015,0.0,0.0,0.0,0.0,0.642,0.426,0.232,0.076,0.028,0.012,0.003
0.69,0.565,0.272,0.162,0.103,0.084,0.076,0.067,0.063,0.06,0.057,0.01,0.57,0.183,0.035,0.002,0.001,0.0,0.0,0.548,0.107,0.008,0.0,0.0,0.0,0.0,0.653,0.417,0.213,0.059,0.024,0.01,0.002
0.625,0.525,0.264,0.149,0.079,0.054,0.043,0.04,0.038,0.035,0.035,0.01,0.529,0.209,0.054,0.002,0.0,0.0,0.0,0.514,0.141,0.015,0.0,0.0,0.0,0.0,0.598,0.41,0.233,0.082,0.031,0.013,0.002
0.507,0.462,0.308,0.187,0.086,0.055,0.042,0.034,0.031,0.028,0.025,0.011,0.467,0.311,0.157,0.031,0.007,0.002,0.0,0.462,0.275,0.102,0.011,0.002,0.0,0.0,0.497,0.423,0.328,0.175,0.093,0.05,0.007
0.424,0.39,0.27,0.166,0.073,0.044,0.031,0.024,0.019,0.018,0.016,0.015,0.393,0.276,0.157,0.041,0.011,0.003,0.0,0.389,0.253,0.118,0.017,0.003,0.001,0.0,0.414,0.344,0.257,0.142,0.09,0.053,0.011
