clean_acc,fgsm_Linf_acc0_1,fgsm_Linf_acc0_5,fgsm_Linf_acc1_0,fgsm_Linf_acc2_0,fgsm_Linf_acc3_0,fgsm_Linf_acc4_0,fgsm_Linf_acc5_0,fgsm_Linf_acc6_0,fgsm_Linf_acc7_0,fgsm_Linf_acc8_0,fgsm_Linf_acc255_0,pgd_Linf_acc0_1,pgd_Linf_acc0_5,pgd_Linf_acc1_0,pgd_Linf_acc2_0,pgd_Linf_acc3_0,pgd_Linf_acc4_0,pgd_Linf_acc8_0,aa_apgd_ce_Linf_acc0_1,aa_apgd_ce_Linf_acc0_5,aa_apgd_ce_Linf_acc1_0,aa_apgd_ce_Linf_acc2_0,aa_apgd_ce_Linf_acc3_0,aa_apgd_ce_Linf_acc4_0,aa_apgd_ce_Linf_acc8_0,aa_square_Linf_acc0_1,aa_square_Linf_acc0_5,aa_square_Linf_acc1_0,aa_square_Linf_acc2_0,aa_square_Linf_acc3_0,aa_square_Linf_acc4_0,aa_square_Linf_acc8_0
0.389,0.272,0.084,0.038,0.026,0.025,0.023,0.02,0.019,0.017,0.014,0.009,0.276,0.049,0.007,0.0,0.0,0.0,0.0,0.259,0.021,0.001,0.0,0.0,0.0,0.0,0.3,0.088,0.02,0.005,0.003,0.002,0.0
0.377,0.246,0.072,0.033,0.023,0.024,0.02,0.02,0.02,0.017,0.015,0.009,0.251,0.044,0.006,0.0,0.0,0.0,0.0,0.234,0.019,0.0,0.0,0.0,0.0,0.0,0.272,0.071,0.018,0.004,0.002,0.002,0.0
0.432,0.295,0.086,0.044,0.035,0.032,0.03,0.03,0.026,0.023,0.02,0.009,0.296,0.046,0.004,0.0,0.0,0.0,0.0,0.274,0.02,0.0,0.0,0.0,0.0,0.0,0.321,0.082,0.021,0.005,0.002,0.002,0.001
0.297,0.224,0.077,0.03,0.014,0.011,0.011,0.012,0.011,0.012,0.012,0.007,0.228,0.067,0.012,0.0,0.0,0.0,0.0,0.22,0.043,0.003,0.0,0.0,0.0,0.0,0.249,0.083,0.024,0.005,0.001,0.002,0.001
0.407,0.274,0.081,0.041,0.03,0.031,0.028,0.026,0.021,0.02,0.017,0.008,0.279,0.042,0.005,0.0,0.0,0.0,0.0,0.258,0.018,0.001,0.0,0.0,0.0,0.0,0.299,0.071,0.017,0.005,0.002,0.001,0.0
0.438,0.286,0.079,0.04,0.032,0.033,0.03,0.029,0.028,0.027,0.024,0.008,0.29,0.04,0.003,0.0,0.0,0.0,0.0,0.264,0.014,0.0,0.0,0.0,0.0,0.0,0.316,0.072,0.016,0.005,0.002,0.003,0.0
0.287,0.223,0.09,0.039,0.016,0.012,0.009,0.008,0.007,0.007,0.006,0.008,0.228,0.082,0.021,0.001,0.0,0.0,0.0,0.221,0.061,0.007,0.001,0.0,0.0,0.0,0.248,0.096,0.028,0.006,0.003,0.002,0.0
0.31,0.244,0.095,0.038,0.014,0.01,0.01,0.01,0.011,0.013,0.015,0.007,0.25,0.086,0.018,0.001,0.0,0.0,0.0,0.241,0.058,0.006,0.0,0.0,0.0,0.0,0.268,0.108,0.032,0.007,0.003,0.002,0.0
0.328,0.241,0.073,0.03,0.02,0.022,0.021,0.02,0.017,0.017,0.016,0.008,0.245,0.056,0.009,0.0,0.0,0.0,0.0,0.232,0.029,0.002,0.0,0.0,0.0,0.0,0.271,0.082,0.023,0.005,0.003,0.001,0.0
0.321,0.205,0.062,0.033,0.025,0.026,0.026,0.022,0.017,0.017,0.015,0.007,0.206,0.033,0.005,0.001,0.0,0.0,0.0,0.189,0.014,0.001,0.0,0.0,0.0,0.0,0.254,0.056,0.016,0.006,0.003,0.002,0.0
0.366,0.258,0.081,0.042,0.029,0.027,0.023,0.024,0.024,0.026,0.025,0.008,0.264,0.052,0.008,0.0,0.0,0.0,0.0,0.249,0.027,0.002,0.0,0.0,0.0,0.0,0.28,0.082,0.023,0.006,0.002,0.002,0.0
0.212,0.193,0.118,0.067,0.023,0.011,0.006,0.005,0.004,0.004,0.004,0.009,0.195,0.124,0.067,0.019,0.005,0.001,0.0,0.193,0.11,0.054,0.009,0.002,0.0,0.0,0.198,0.132,0.082,0.023,0.01,0.003,0.0
0.203,0.181,0.12,0.066,0.027,0.014,0.009,0.008,0.007,0.006,0.006,0.009,0.182,0.126,0.066,0.021,0.007,0.003,0.0,0.18,0.113,0.052,0.012,0.004,0.001,0.0,0.184,0.124,0.064,0.021,0.007,0.004,0.001
0.295,0.234,0.101,0.04,0.012,0.008,0.006,0.005,0.005,0.006,0.006,0.007,0.238,0.098,0.025,0.001,0.0,0.0,0.0,0.232,0.074,0.011,0.0,0.0,0.0,0.0,0.254,0.105,0.035,0.005,0.002,0.001,0.0
0.338,0.237,0.078,0.03,0.021,0.02,0.019,0.016,0.013,0.012,0.012,0.009,0.241,0.052,0.007,0.0,0.0,0.0,0.0,0.228,0.023,0.001,0.0,0.0,0.0,0.0,0.27,0.083,0.021,0.006,0.002,0.002,0.0
0.395,0.266,0.081,0.039,0.029,0.027,0.024,0.02,0.017,0.015,0.013,0.008,0.268,0.047,0.005,0.0,0.0,0.0,0.0,0.247,0.017,0.0,0.0,0.0,0.0,0.0,0.3,0.081,0.019,0.004,0.002,0.002,0.0
0.343,0.242,0.08,0.04,0.022,0.021,0.022,0.023,0.022,0.021,0.02,0.008,0.247,0.053,0.007,0.0,0.0,0.0,0.0,0.232,0.026,0.001,0.0,0.0,0.0,0.0,0.271,0.087,0.024,0.007,0.003,0.002,0.0
0.43,0.288,0.091,0.051,0.039,0.035,0.033,0.029,0.025,0.022,0.019,0.008,0.291,0.05,0.006,0.0,0.0,0.0,0.0,0.269,0.021,0.001,0.0,0.0,0.0,0.0,0.316,0.08,0.023,0.004,0.003,0.002,0.0
0.289,0.226,0.09,0.036,0.012,0.011,0.011,0.011,0.011,0.009,0.009,0.008,0.23,0.082,0.02,0.001,0.0,0.0,0.0,0.223,0.058,0.008,0.0,0.0,0.0,0.0,0.248,0.092,0.029,0.005,0.002,0.001,0.0
0.366,0.231,0.065,0.033,0.024,0.022,0.021,0.022,0.019,0.018,0.017,0.008,0.234,0.031,0.003,0.0,0.0,0.0,0.0,0.212,0.012,0.0,0.0,0.0,0.0,0.0,0.289,0.072,0.023,0.006,0.003,0.001,0.001
0.253,0.21,0.111,0.054,0.024,0.018,0.016,0.015,0.016,0.015,0.013,0.008,0.215,0.111,0.04,0.009,0.001,0.0,0.0,0.21,0.09,0.023,0.002,0.0,0.0,0.0,0.229,0.145,0.069,0.02,0.009,0.005,0.001
0.319,0.205,0.062,0.029,0.022,0.021,0.018,0.015,0.015,0.014,0.013,0.009,0.208,0.037,0.004,0.0,0.0,0.0,0.0,0.191,0.016,0.001,0.0,0.0,0.0,0.0,0.258,0.064,0.018,0.007,0.003,0.001,0.0
0.426,0.276,0.089,0.047,0.041,0.037,0.033,0.028,0.022,0.02,0.018,0.01,0.276,0.042,0.005,0.0,0.0,0.0,0.0,0.252,0.014,0.0,0.0,0.0,0.0,0.0,0.302,0.072,0.024,0.005,0.002,0.003,0.0
0.376,0.256,0.077,0.039,0.031,0.03,0.026,0.023,0.022,0.018,0.016,0.01,0.261,0.047,0.005,0.0,0.0,0.0,0.0,0.243,0.02,0.001,0.0,0.0,0.0,0.0,0.279,0.076,0.016,0.004,0.002,0.001,0.001
0.444,0.296,0.094,0.051,0.041,0.039,0.035,0.033,0.028,0.025,0.021,0.008,0.3,0.048,0.004,0.0,0.0,0.0,0.0,0.277,0.018,0.0,0.0,0.0,0.0,0.0,0.326,0.083,0.016,0.005,0.002,0.002,0.001
0.308,0.222,0.064,0.022,0.011,0.009,0.011,0.013,0.012,0.011,0.009,0.01,0.228,0.05,0.008,0.0,0.0,0.0,0.0,0.216,0.031,0.002,0.0,0.0,0.0,0.0,0.252,0.074,0.02,0.004,0.002,0.001,0.001
0.342,0.246,0.09,0.043,0.03,0.028,0.025,0.022,0.021,0.017,0.016,0.009,0.25,0.06,0.008,0.0,0.0,0.0,0.0,0.234,0.03,0.002,0.0,0.0,0.0,0.0,0.268,0.093,0.026,0.007,0.004,0.001,0.0
0.39,0.262,0.079,0.039,0.026,0.026,0.024,0.026,0.024,0.021,0.019,0.008,0.268,0.046,0.008,0.0,0.0,0.0,0.0,0.247,0.022,0.001,0.0,0.0,0.0,0.0,0.292,0.08,0.023,0.005,0.003,0.001,0.0
0.372,0.257,0.079,0.039,0.03,0.029,0.025,0.024,0.019,0.017,0.016,0.008,0.262,0.045,0.004,0.0,0.0,0.0,0.0,0.24,0.02,0.001,0.0,0.0,0.0,0.0,0.281,0.073,0.017,0.004,0.002,0.002,0.0
0.435,0.285,0.08,0.039,0.032,0.031,0.029,0.026,0.025,0.021,0.016,0.008,0.288,0.043,0.004,0.0,0.0,0.0,0.0,0.263,0.019,0.0,0.0,0.0,0.0,0.0,0.318,0.081,0.019,0.006,0.003,0.002,0.0
0.4,0.272,0.081,0.041,0.035,0.035,0.03,0.025,0.022,0.02,0.019,0.008,0.277,0.045,0.005,0.0,0.0,0.0,0.0,0.258,0.017,0.0,0.0,0.0,0.0,0.0,0.298,0.074,0.017,0.005,0.003,0.001,0.0
0.339,0.245,0.077,0.031,0.018,0.018,0.02,0.02,0.016,0.015,0.015,0.008,0.251,0.055,0.01,0.0,0.0,0.0,0.0,0.237,0.029,0.003,0.0,0.0,0.0,0.0,0.267,0.076,0.024,0.006,0.002,0.002,0.0
0.43,0.286,0.089,0.049,0.037,0.035,0.032,0.029,0.025,0.024,0.021,0.009,0.287,0.045,0.006,0.0,0.0,0.0,0.0,0.263,0.016,0.001,0.0,0.0,0.0,0.0,0.315,0.08,0.019,0.004,0.001,0.002,0.001
0.444,0.285,0.087,0.05,0.041,0.038,0.035,0.034,0.029,0.028,0.027,0.008,0.284,0.04,0.004,0.0,0.0,0.0,0.0,0.258,0.015,0.0,0.0,0.0,0.0,0.0,0.313,0.075,0.021,0.005,0.003,0.001,0.001
0.396,0.267,0.074,0.035,0.028,0.029,0.028,0.03,0.027,0.026,0.023,0.006,0.27,0.04,0.006,0.0,0.0,0.0,0.0,0.252,0.017,0.0,0.0,0.0,0.0,0.0,0.292,0.072,0.019,0.005,0.003,0.001,0.0
0.412,0.275,0.081,0.043,0.036,0.035,0.033,0.031,0.027,0.023,0.02,0.008,0.277,0.043,0.004,0.0,0.0,0.0,0.0,0.257,0.016,0.0,0.0,0.0,0.0,0.0,0.293,0.075,0.02,0.005,0.002,0.002,0.001
0.254,0.214,0.108,0.056,0.025,0.016,0.013,0.01,0.01,0.011,0.012,0.009,0.217,0.108,0.047,0.007,0.002,0.0,0.0,0.213,0.09,0.027,0.002,0.0,0.0,0.0,0.228,0.118,0.051,0.012,0.004,0.002,0.0
0.403,0.265,0.08,0.04,0.034,0.032,0.028,0.023,0.021,0.02,0.017,0.009,0.27,0.046,0.005,0.0,0.0,0.0,0.0,0.251,0.021,0.001,0.0,0.0,0.0,0.0,0.298,0.08,0.017,0.005,0.002,0.002,0.0
0.37,0.235,0.064,0.031,0.028,0.027,0.022,0.019,0.017,0.016,0.015,0.009,0.237,0.034,0.003,0.0,0.0,0.0,0.0,0.215,0.012,0.0,0.0,0.0,0.0,0.0,0.278,0.07,0.017,0.005,0.004,0.002,0.0
0.212,0.193,0.118,0.067,0.023,0.011,0.006,0.005,0.004,0.004,0.004,0.009,0.195,0.124,0.067,0.019,0.005,0.001,0.0,0.193,0.11,0.054,0.009,0.002,0.0,0.0,0.198,0.132,0.082,0.023,0.01,0.003,0.0
0.327,0.257,0.107,0.049,0.023,0.019,0.016,0.019,0.018,0.016,0.016,0.009,0.262,0.098,0.024,0.002,0.0,0.0,0.0,0.253,0.067,0.008,0.0,0.0,0.0,0.0,0.268,0.117,0.04,0.012,0.004,0.003,0.0
0.163,0.147,0.103,0.062,0.028,0.016,0.01,0.007,0.005,0.005,0.005,0.009,0.148,0.107,0.065,0.027,0.011,0.005,0.0,0.147,0.099,0.053,0.016,0.007,0.002,0.0,0.15,0.104,0.063,0.021,0.009,0.004,0.001
0.412,0.271,0.078,0.044,0.037,0.034,0.033,0.029,0.026,0.022,0.019,0.007,0.275,0.042,0.005,0.0,0.0,0.0,0.0,0.256,0.017,0.001,0.0,0.0,0.0,0.0,0.296,0.07,0.018,0.004,0.002,0.001,0.0
0.228,0.196,0.106,0.052,0.019,0.011,0.007,0.007,0.006,0.005,0.005,0.008,0.199,0.107,0.044,0.009,0.001,0.001,0.0,0.194,0.091,0.029,0.003,0.0,0.0,0.0,0.21,0.122,0.062,0.018,0.008,0.006,0.001
0.39,0.276,0.09,0.045,0.028,0.028,0.03,0.028,0.026,0.024,0.023,0.008,0.282,0.053,0.01,0.0,0.0,0.0,0.0,0.262,0.026,0.002,0.0,0.0,0.0,0.0,0.298,0.088,0.023,0.006,0.002,0.002,0.001
0.361,0.249,0.071,0.027,0.017,0.019,0.022,0.02,0.017,0.018,0.018,0.009,0.254,0.046,0.005,0.0,0.0,0.0,0.0,0.237,0.023,0.001,0.0,0.0,0.0,0.0,0.278,0.071,0.02,0.005,0.002,0.002,0.0
0.384,0.261,0.087,0.044,0.031,0.028,0.026,0.02,0.019,0.018,0.017,0.006,0.266,0.05,0.007,0.0,0.0,0.0,0.0,0.246,0.02,0.001,0.0,0.0,0.0,0.0,0.294,0.085,0.022,0.006,0.002,0.001,0.0
0.402,0.269,0.076,0.034,0.025,0.028,0.026,0.023,0.021,0.02,0.017,0.008,0.271,0.039,0.004,0.0,0.0,0.0,0.0,0.249,0.015,0.0,0.0,0.0,0.0,0.0,0.295,0.068,0.016,0.003,0.002,0.002,0.0
0.396,0.271,0.083,0.045,0.035,0.034,0.029,0.026,0.02,0.019,0.017,0.008,0.273,0.044,0.004,0.0,0.0,0.0,0.0,0.252,0.022,0.0,0.0,0.0,0.0,0.0,0.298,0.076,0.019,0.004,0.002,0.001,0.0
0.374,0.262,0.079,0.031,0.017,0.018,0.02,0.018,0.017,0.016,0.017,0.008,0.268,0.052,0.006,0.0,0.0,0.0,0.0,0.249,0.026,0.001,0.0,0.0,0.0,0.0,0.285,0.08,0.02,0.004,0.002,0.001,0.0
0.165,0.151,0.102,0.064,0.029,0.016,0.009,0.007,0.006,0.004,0.004,0.009,0.152,0.106,0.067,0.026,0.011,0.004,0.0,0.151,0.1,0.055,0.018,0.005,0.002,0.0,0.153,0.104,0.063,0.023,0.008,0.003,0.001
0.351,0.247,0.078,0.033,0.022,0.02,0.018,0.016,0.017,0.016,0.015,0.008,0.252,0.052,0.007,0.0,0.0,0.0,0.0,0.238,0.026,0.002,0.0,0.0,0.0,0.0,0.274,0.087,0.025,0.006,0.004,0.002,0.0
0.333,0.225,0.065,0.03,0.023,0.022,0.02,0.019,0.016,0.013,0.013,0.008,0.229,0.037,0.004,0.0,0.0,0.0,0.0,0.212,0.015,0.001,0.0,0.0,0.0,0.0,0.266,0.067,0.018,0.004,0.002,0.002,0.0
0.376,0.257,0.072,0.029,0.021,0.022,0.018,0.017,0.016,0.014,0.013,0.008,0.262,0.046,0.003,0.0,0.0,0.0,0.0,0.246,0.021,0.0,0.0,0.0,0.0,0.0,0.28,0.074,0.013,0.004,0.002,0.001,0.001
0.294,0.23,0.094,0.042,0.017,0.016,0.02,0.02,0.019,0.02,0.02,0.008,0.236,0.085,0.021,0.002,0.0,0.0,0.0,0.226,0.058,0.009,0.0,0.0,0.0,0.0,0.262,0.099,0.034,0.006,0.002,0.002,0.0
0.287,0.223,0.09,0.039,0.016,0.012,0.009,0.008,0.007,0.007,0.006,0.008,0.228,0.082,0.021,0.001,0.0,0.0,0.0,0.221,0.061,0.007,0.001,0.0,0.0,0.0,0.248,0.096,0.028,0.006,0.003,0.002,0.0
0.267,0.193,0.058,0.021,0.009,0.008,0.007,0.008,0.008,0.008,0.008,0.008,0.199,0.049,0.007,0.0,0.0,0.0,0.0,0.188,0.029,0.002,0.0,0.0,0.0,0.0,0.23,0.079,0.025,0.01,0.003,0.002,0.001
0.369,0.264,0.077,0.034,0.019,0.017,0.016,0.016,0.015,0.014,0.014,0.008,0.269,0.056,0.007,0.0,0.0,0.0,0.0,0.255,0.029,0.001,0.0,0.0,0.0,0.0,0.284,0.084,0.021,0.004,0.002,0.002,0.0
0.463,0.306,0.093,0.059,0.052,0.042,0.034,0.026,0.028,0.023,0.019,0.006,0.306,0.038,0.003,0.0,0.0,0.0,0.0,0.278,0.015,0.0,0.0,0.0,0.0,0.0,0.337,0.077,0.016,0.005,0.004,0.002,0.0
0.387,0.266,0.081,0.039,0.029,0.025,0.023,0.021,0.021,0.02,0.019,0.009,0.27,0.05,0.007,0.0,0.0,0.0,0.0,0.253,0.024,0.001,0.0,0.0,0.0,0.0,0.296,0.089,0.023,0.006,0.003,0.002,0.0
0.404,0.274,0.077,0.037,0.029,0.03,0.028,0.024,0.019,0.017,0.016,0.008,0.278,0.043,0.005,0.0,0.0,0.0,0.0,0.259,0.019,0.001,0.0,0.0,0.0,0.0,0.3,0.078,0.019,0.005,0.002,0.002,0.0
0.323,0.226,0.063,0.026,0.012,0.011,0.013,0.013,0.011,0.01,0.01,0.008,0.233,0.049,0.006,0.0,0.0,0.0,0.0,0.221,0.027,0.001,0.0,0.0,0.0,0.0,0.261,0.07,0.018,0.004,0.002,0.002,0.0
0.364,0.247,0.07,0.032,0.025,0.025,0.023,0.021,0.023,0.023,0.02,0.009,0.251,0.036,0.003,0.0,0.0,0.0,0.0,0.231,0.013,0.0,0.0,0.0,0.0,0.0,0.286,0.073,0.018,0.007,0.003,0.001,0.0
0.21,0.188,0.116,0.064,0.021,0.01,0.006,0.003,0.002,0.002,0.003,0.009,0.191,0.121,0.066,0.017,0.005,0.001,0.0,0.188,0.112,0.048,0.01,0.002,0.0,0.0,0.196,0.128,0.076,0.024,0.01,0.004,0.001
0.43,0.288,0.09,0.046,0.037,0.033,0.031,0.027,0.025,0.022,0.019,0.009,0.291,0.048,0.006,0.0,0.0,0.0,0.0,0.265,0.018,0.001,0.0,0.0,0.0,0.0,0.324,0.085,0.022,0.006,0.003,0.003,0.0
0.45,0.297,0.096,0.057,0.048,0.046,0.04,0.032,0.03,0.029,0.026,0.008,0.297,0.042,0.004,0.0,0.0,0.0,0.0,0.269,0.016,0.001,0.0,0.0,0.0,0.0,0.33,0.076,0.018,0.006,0.004,0.001,0.0
0.378,0.261,0.072,0.03,0.021,0.018,0.017,0.017,0.018,0.016,0.012,0.009,0.267,0.043,0.003,0.0,0.0,0.0,0.0,0.248,0.021,0.001,0.0,0.0,0.0,0.0,0.284,0.073,0.018,0.006,0.002,0.002,0.0
0.407,0.278,0.086,0.046,0.036,0.036,0.033,0.027,0.024,0.02,0.018,0.008,0.278,0.047,0.004,0.0,0.0,0.0,0.0,0.258,0.018,0.0,0.0,0.0,0.0,0.0,0.299,0.078,0.018,0.004,0.002,0.001,0.0
0.315,0.223,0.068,0.028,0.016,0.017,0.018,0.018,0.019,0.016,0.014,0.008,0.228,0.048,0.009,0.0,0.0,0.0,0.0,0.217,0.027,0.002,0.0,0.0,0.0,0.0,0.25,0.067,0.02,0.005,0.003,0.0,0.0
0.288,0.219,0.09,0.041,0.024,0.02,0.025,0.025,0.025,0.026,0.024,0.008,0.223,0.071,0.015,0.001,0.0,0.0,0.0,0.214,0.043,0.004,0.0,0.0,0.0,0.0,0.249,0.101,0.032,0.007,0.003,0.001,0.001
0.176,0.16,0.104,0.064,0.03,0.015,0.01,0.007,0.005,0.005,0.004,0.008,0.162,0.11,0.064,0.023,0.009,0.004,0.0,0.16,0.097,0.048,0.012,0.004,0.0,0.0,0.164,0.109,0.062,0.02,0.01,0.004,0.0
0.312,0.208,0.053,0.021,0.015,0.018,0.016,0.014,0.013,0.013,0.011,0.008,0.213,0.031,0.003,0.0,0.0,0.0,0.0,0.197,0.014,0.0,0.0,0.0,0.0,0.0,0.265,0.075,0.022,0.007,0.004,0.001,0.001
0.421,0.286,0.093,0.051,0.041,0.033,0.031,0.027,0.025,0.026,0.025,0.008,0.289,0.047,0.007,0.0,0.0,0.0,0.0,0.265,0.02,0.001,0.0,0.0,0.0,0.0,0.312,0.077,0.02,0.004,0.003,0.002,0.0
0.287,0.223,0.09,0.039,0.016,0.012,0.009,0.008,0.007,0.007,0.006,0.008,0.228,0.082,0.021,0.001,0.0,0.0,0.0,0.221,0.061,0.007,0.001,0.0,0.0,0.0,0.248,0.096,0.028,0.006,0.003,0.002,0.0
0.16,0.147,0.104,0.066,0.031,0.016,0.011,0.008,0.005,0.005,0.005,0.006,0.148,0.107,0.068,0.028,0.012,0.006,0.0,0.147,0.1,0.057,0.019,0.007,0.002,0.0,0.151,0.107,0.067,0.027,0.012,0.005,0.0
0.415,0.278,0.085,0.044,0.034,0.031,0.029,0.029,0.025,0.025,0.022,0.009,0.28,0.043,0.004,0.0,0.0,0.0,0.0,0.257,0.017,0.0,0.0,0.0,0.0,0.0,0.312,0.084,0.018,0.006,0.004,0.002,0.0
0.361,0.252,0.076,0.033,0.019,0.018,0.017,0.018,0.016,0.015,0.015,0.008,0.258,0.056,0.008,0.0,0.0,0.0,0.0,0.242,0.029,0.002,0.0,0.0,0.0,0.0,0.274,0.078,0.019,0.003,0.002,0.001,0.0
0.24,0.201,0.11,0.057,0.022,0.014,0.012,0.011,0.01,0.008,0.007,0.008,0.205,0.11,0.05,0.011,0.003,0.001,0.0,0.2,0.093,0.031,0.004,0.001,0.0,0.0,0.212,0.108,0.05,0.012,0.003,0.002,0.0
0.421,0.291,0.092,0.041,0.025,0.025,0.024,0.023,0.024,0.026,0.023,0.008,0.297,0.059,0.006,0.0,0.0,0.0,0.0,0.278,0.026,0.001,0.0,0.0,0.0,0.0,0.32,0.092,0.022,0.006,0.003,0.001,0.0
0.34,0.235,0.082,0.039,0.025,0.022,0.02,0.022,0.018,0.019,0.018,0.008,0.238,0.059,0.01,0.0,0.0,0.0,0.0,0.224,0.033,0.003,0.0,0.0,0.0,0.0,0.269,0.088,0.027,0.007,0.003,0.002,0.0
0.36,0.246,0.071,0.031,0.02,0.023,0.023,0.019,0.018,0.016,0.015,0.009,0.251,0.048,0.006,0.0,0.0,0.0,0.0,0.237,0.023,0.001,0.0,0.0,0.0,0.0,0.272,0.071,0.016,0.004,0.002,0.001,0.0
0.385,0.243,0.067,0.033,0.027,0.026,0.024,0.021,0.018,0.017,0.015,0.009,0.245,0.03,0.003,0.0,0.0,0.0,0.0,0.221,0.011,0.0,0.0,0.0,0.0,0.0,0.278,0.061,0.013,0.006,0.003,0.001,0.0
0.39,0.262,0.077,0.039,0.029,0.026,0.026,0.024,0.023,0.023,0.02,0.008,0.266,0.045,0.006,0.0,0.0,0.0,0.0,0.243,0.021,0.0,0.0,0.0,0.0,0.0,0.292,0.084,0.021,0.005,0.002,0.002,0.0
0.374,0.256,0.083,0.039,0.03,0.028,0.026,0.024,0.022,0.021,0.02,0.008,0.261,0.053,0.008,0.0,0.0,0.0,0.0,0.244,0.026,0.002,0.0,0.0,0.0,0.0,0.287,0.077,0.025,0.005,0.004,0.002,0.0
0.381,0.262,0.083,0.045,0.03,0.027,0.024,0.022,0.022,0.022,0.022,0.007,0.266,0.049,0.006,0.0,0.0,0.0,0.0,0.247,0.022,0.0,0.0,0.0,0.0,0.0,0.287,0.077,0.019,0.005,0.002,0.002,0.0
0.357,0.259,0.092,0.042,0.03,0.027,0.024,0.022,0.024,0.022,0.018,0.005,0.263,0.063,0.01,0.001,0.0,0.0,0.0,0.25,0.035,0.002,0.0,0.0,0.0,0.0,0.284,0.092,0.023,0.006,0.002,0.001,0.0
0.399,0.265,0.079,0.039,0.031,0.026,0.025,0.024,0.02,0.02,0.019,0.009,0.268,0.043,0.005,0.0,0.0,0.0,0.0,0.246,0.018,0.001,0.0,0.0,0.0,0.0,0.289,0.068,0.015,0.004,0.003,0.001,0.0
0.381,0.26,0.077,0.036,0.027,0.026,0.025,0.022,0.02,0.018,0.018,0.008,0.263,0.043,0.004,0.0,0.0,0.0,0.0,0.245,0.018,0.001,0.0,0.0,0.0,0.0,0.292,0.075,0.016,0.005,0.003,0.001,0.0
0.359,0.24,0.068,0.029,0.023,0.021,0.02,0.019,0.016,0.015,0.013,0.008,0.244,0.038,0.003,0.0,0.0,0.0,0.0,0.227,0.017,0.0,0.0,0.0,0.0,0.0,0.266,0.062,0.015,0.003,0.002,0.001,0.0
0.401,0.277,0.084,0.041,0.03,0.031,0.028,0.025,0.024,0.022,0.022,0.008,0.279,0.045,0.006,0.0,0.0,0.0,0.0,0.257,0.019,0.0,0.0,0.0,0.0,0.0,0.303,0.076,0.018,0.004,0.003,0.001,0.0
0.212,0.193,0.118,0.067,0.023,0.011,0.006,0.005,0.004,0.004,0.004,0.009,0.195,0.124,0.067,0.019,0.005,0.001,0.0,0.193,0.11,0.054,0.009,0.002,0.0,0.0,0.198,0.132,0.082,0.023,0.01,0.003,0.0
0.34,0.249,0.082,0.035,0.02,0.02,0.018,0.018,0.018,0.016,0.017,0.009,0.253,0.058,0.009,0.0,0.0,0.0,0.0,0.238,0.032,0.001,0.0,0.0,0.0,0.0,0.27,0.081,0.022,0.005,0.002,0.001,0.001
0.408,0.272,0.083,0.043,0.038,0.035,0.03,0.024,0.022,0.02,0.016,0.008,0.272,0.041,0.003,0.0,0.0,0.0,0.0,0.252,0.013,0.0,0.0,0.0,0.0,0.0,0.294,0.068,0.015,0.004,0.002,0.002,0.0
0.267,0.193,0.058,0.021,0.009,0.008,0.007,0.008,0.008,0.008,0.008,0.008,0.199,0.049,0.007,0.0,0.0,0.0,0.0,0.188,0.029,0.002,0.0,0.0,0.0,0.0,0.23,0.079,0.025,0.01,0.003,0.002,0.001
0.406,0.259,0.078,0.045,0.041,0.037,0.034,0.032,0.028,0.025,0.022,0.009,0.261,0.036,0.004,0.0,0.0,0.0,0.0,0.237,0.011,0.0,0.0,0.0,0.0,0.0,0.293,0.064,0.016,0.004,0.003,0.003,0.0
0.269,0.198,0.074,0.034,0.019,0.018,0.017,0.015,0.014,0.016,0.015,0.009,0.203,0.06,0.012,0.0,0.0,0.0,0.0,0.195,0.037,0.004,0.0,0.0,0.0,0.0,0.231,0.084,0.029,0.006,0.004,0.002,0.0
0.408,0.282,0.092,0.043,0.033,0.028,0.027,0.022,0.019,0.018,0.016,0.008,0.287,0.054,0.007,0.0,0.0,0.0,0.0,0.266,0.023,0.0,0.0,0.0,0.0,0.0,0.308,0.086,0.019,0.006,0.001,0.001,0.0
0.172,0.154,0.114,0.076,0.043,0.029,0.021,0.019,0.018,0.015,0.013,0.006,0.149,0.106,0.068,0.03,0.014,0.007,0.0,0.139,0.078,0.043,0.013,0.003,0.001,0.0,0.14,0.064,0.035,0.02,0.008,0.004,0.003
0.457,0.298,0.102,0.056,0.045,0.046,0.039,0.032,0.028,0.027,0.026,0.008,0.297,0.047,0.005,0.0,0.0,0.0,0.0,0.269,0.015,0.0,0.0,0.0,0.0,0.0,0.325,0.083,0.022,0.006,0.003,0.002,0.0
0.393,0.293,0.103,0.044,0.028,0.027,0.024,0.022,0.024,0.024,0.024,0.007,0.298,0.076,0.012,0.0,0.0,0.0,0.0,0.285,0.039,0.002,0.0,0.0,0.0,0.0,0.315,0.114,0.029,0.006,0.004,0.002,0.001
0.269,0.195,0.059,0.022,0.009,0.009,0.008,0.007,0.006,0.008,0.008,0.008,0.199,0.048,0.008,0.0,0.0,0.0,0.0,0.191,0.029,0.002,0.0,0.0,0.0,0.0,0.231,0.071,0.024,0.005,0.002,0.002,0.0
0.273,0.2,0.066,0.026,0.013,0.013,0.013,0.011,0.013,0.013,0.011,0.007,0.204,0.056,0.007,0.0,0.0,0.0,0.0,0.196,0.035,0.003,0.0,0.0,0.0,0.0,0.232,0.082,0.026,0.007,0.003,0.002,0.001
